loan_id,due_date,amount_due,amount_paid,payment_date
LN1159,2025-07-19,4961,4961,2025-07-24
LN1159,2025-08-18,1553,1553,2025-08-19
LN1159,2025-09-17,5529,5529,2025-09-17
LN1159,2025-10-17,6413,0,
LN1159,2025-11-16,6478,0,
LN1160,2023-01-01,3138,0,
LN1160,2023-01-31,2134,0,
LN1160,2023-03-02,4962,4962,2023-03-02
LN1160,2023-04-01,3302,0,
LN1160,2023-05-01,7573,0,
LN1160,2023-05-31,4259,4259,2023-05-31
LN1160,2023-06-30,3120,0,
LN1160,2023-07-30,1795,1795,2023-08-04
LN1160,2023-08-29,6941,6941,2023-08-29
LN1160,2023-09-28,2262,2262,2023-09-29
LN1160,2023-10-28,7652,0,
LN1160,2023-11-27,5507,0,
LN1160,2023-12-27,6801,6801,2023-12-28
LN1160,2024-01-26,5018,5018,2024-01-31
LN1160,2024-02-25,6948,0,
LN1160,2024-03-26,5935,5935,2024-03-26
LN1160,2024-04-25,1942,0,
LN1160,2024-05-25,6238,6238,2024-05-30
LN1160,2024-06-24,7660,7660,2024-06-25
LN1160,2024-07-24,4176,4176,2024-07-29
LN1160,2024-08-23,1799,1799,2024-08-28
LN1160,2024-09-22,1716,1716,2024-09-23
LN1160,2024-10-22,6113,0,
LN1160,2024-11-21,3234,3234,2024-11-22
LN1160,2024-12-21,5737,5737,2024-12-26
LN1160,2025-01-20,4029,0,
LN1160,2025-02-19,5131,5131,2025-02-24
LN1160,2025-03-21,5500,0,
LN1160,2025-04-20,2236,2236,2025-04-21
LN1160,2025-05-20,2750,2750,2025-05-21
LN1160,2025-06-19,7410,7410,2025-06-24
LN1160,2025-07-19,5794,5794,2025-07-24
LN1160,2025-08-18,3345,0,
LN1160,2025-09-17,7079,0,
LN1160,2025-10-17,4901,4901,2025-10-22
LN1160,2025-11-16,1703,1703,2025-11-21
LN1161,2023-01-01,3068,0,
LN1161,2023-01-31,4455,0,
LN1161,2023-03-02,5932,0,
LN1161,2023-04-01,3517,0,
LN1161,2023-05-01,1968,1968,2023-05-06
LN1161,2023-05-31,2814,0,
LN1161,2023-06-30,2122,0,
LN1161,2023-07-30,3233,3233,2023-08-04
LN1161,2023-08-29,6067,6067,2023-09-03
LN1161,2023-09-28,5163,5163,2023-09-28
LN1161,2023-10-28,5088,5088,2023-10-28
LN1161,2023-11-27,6789,6789,2023-11-28
LN1162,2023-01-01,6714,6714,2023-01-06
LN1162,2023-01-31,3230,0,
LN1162,2023-03-02,5846,0,
LN1162,2023-04-01,4434,4434,2023-04-06
LN1162,2023-05-01,7897,7897,2023-05-02
LN1162,2023-05-31,1738,0,
LN1162,2023-06-30,5973,0,
LN1162,2023-07-30,6926,6926,2023-07-31
LN1162,2023-08-29,5094,0,
LN1162,2023-09-28,3739,0,
LN1162,2023-10-28,6962,6962,2023-10-28
LN1162,2023-11-27,7483,0,
LN1163,2023-01-01,2305,0,
LN1163,2023-01-31,5674,5674,2023-01-31
LN1163,2023-03-02,7321,7321,2023-03-07
LN1163,2023-04-01,3971,3971,2023-04-02
LN1163,2023-05-01,6558,6558,2023-05-06
LN1163,2023-05-31,2276,2276,2023-06-05
LN1163,2023-06-30,3323,3323,2023-07-01
LN1163,2023-07-30,4412,0,
LN1163,2023-08-29,3298,3298,2023-08-29
LN1163,2023-09-28,4544,0,
LN1163,2023-10-28,5208,5208,2023-10-28
LN1163,2023-11-27,5609,0,
LN1164,2023-01-01,4968,0,
LN1164,2023-01-31,4844,0,
LN1164,2023-03-02,3330,0,
LN1164,2023-04-01,3502,0,
LN1164,2023-05-01,4763,0,
LN1164,2023-05-31,3004,3004,2023-06-05
LN1164,2023-06-30,3403,0,
LN1164,2023-07-30,3639,3639,2023-08-04
LN1164,2023-08-29,1679,0,
LN1164,2023-09-28,7965,0,
LN1164,2023-10-28,5620,0,
LN1164,2023-11-27,4733,4733,2023-11-28
LN1164,2023-12-27,5920,5920,2023-12-28
LN1164,2024-01-26,5339,5339,2024-01-27
LN1164,2024-02-25,2820,2820,2024-02-25
LN1164,2024-03-26,3756,0,
LN1164,2024-04-25,4363,4363,2024-04-30
LN1164,2024-05-25,2378,2378,2024-05-25
LN1164,2024-06-24,6722,6722,2024-06-24
LN1164,2024-07-24,5604,5604,2024-07-29
LN1164,2024-08-23,7061,7061,2024-08-28
LN1164,2024-09-22,4252,0,
LN1164,2024-10-22,4625,0,
LN1164,2024-11-21,2904,0,
LN1164,2024-12-21,4717,0,
LN1164,2025-01-20,3936,0,
LN1164,2025-02-19,5486,5486,2025-02-20
LN1164,2025-03-21,7915,0,
LN1164,2025-04-20,5089,0,
LN1164,2025-05-20,5255,0,
LN1164,2025-06-19,1713,1713,2025-06-19
LN1164,2025-07-19,4815,4815,2025-07-24
LN1164,2025-08-18,5002,0,
LN1164,2025-09-17,3108,3108,2025-09-17
LN1164,2025-10-17,6315,6315,2025-10-18
LN1164,2025-11-16,5412,5412,2025-11-16
LN1165,2023-01-01,5534,5534,2023-01-06
LN1165,2023-01-31,4188,4188,2023-01-31
LN1165,2023-03-02,6953,6953,2023-03-07
LN1165,2023-04-01,7907,0,
LN1165,2023-05-01,7822,7822,2023-05-06
LN1165,2023-05-31,3771,0,
LN1165,2023-06-30,6505,6505,2023-06-30
LN1165,2023-07-30,4856,0,
LN1165,2023-08-29,3038,3038,2023-09-03
LN1165,2023-09-28,4253,0,
LN1165,2023-10-28,7102,0,
LN1165,2023-11-27,1514,1514,2023-11-28
LN1165,2023-12-27,3218,0,
LN1165,2024-01-26,5475,5475,2024-01-27
LN1165,2024-02-25,5448,0,
LN1165,2024-03-26,7259,0,
LN1165,2024-04-25,3598,0,
LN1165,2024-05-25,3363,3363,2024-05-30
LN1165,2024-06-24,2332,2332,2024-06-25
LN1165,2024-07-24,1997,1997,2024-07-29
LN1165,2024-08-23,1828,0,
LN1165,2024-09-22,3082,0,
LN1165,2024-10-22,2168,2168,2024-10-23
LN1165,2024-11-21,2112,2112,2024-11-21
LN1165,2024-12-21,6202,6202,2024-12-21
LN1165,2025-01-20,6298,6298,2025-01-25
LN1165,2025-02-19,3804,0,
LN1165,2025-03-21,1682,1682,2025-03-22
LN1165,2025-04-20,1734,0,
LN1165,2025-05-20,5177,0,
LN1165,2025-06-19,1982,0,
LN1165,2025-07-19,7220,7220,2025-07-19
LN1165,2025-08-18,5540,5540,2025-08-23
LN1165,2025-09-17,2161,2161,2025-09-22
LN1165,2025-10-17,7180,7180,2025-10-18
LN1165,2025-11-16,1903,0,
LN1166,2023-01-01,2679,2679,2023-01-02
LN1166,2023-01-31,1539,1539,2023-02-05
LN1166,2023-03-02,7604,0,
LN1166,2023-04-01,6604,0,
LN1166,2023-05-01,6155,6155,2023-05-06
LN1166,2023-05-31,1541,0,
LN1166,2023-06-30,4507,0,
LN1166,2023-07-30,7712,7712,2023-07-31
LN1166,2023-08-29,5411,0,
LN1166,2023-09-28,7200,0,
LN1166,2023-10-28,6056,0,
LN1166,2023-11-27,3417,0,
LN1166,2023-12-27,4488,4488,2023-12-27
LN1166,2024-01-26,5300,5300,2024-01-31
LN1166,2024-02-25,3714,3714,2024-02-25
LN1166,2024-03-26,4703,4703,2024-03-26
LN1166,2024-04-25,4823,4823,2024-04-26
LN1166,2024-05-25,4654,0,
LN1166,2024-06-24,7558,7558,2024-06-25
LN1166,2024-07-24,2682,2682,2024-07-25
LN1166,2024-08-23,3154,3154,2024-08-24
LN1166,2024-09-22,2821,2821,2024-09-23
LN1166,2024-10-22,2023,0,
LN1166,2024-11-21,4642,4642,2024-11-21
LN1166,2024-12-21,3344,3344,2024-12-21
LN1166,2025-01-20,5839,0,
LN1166,2025-02-19,4785,4785,2025-02-20
LN1166,2025-03-21,6302,6302,2025-03-21
LN1166,2025-04-20,4421,0,
LN1166,2025-05-20,4199,4199,2025-05-20
LN1166,2025-06-19,6902,6902,2025-06-24
LN1166,2025-07-19,4518,4518,2025-07-24
LN1166,2025-08-18,4133,4133,2025-08-18
LN1166,2025-09-17,7844,0,
LN1166,2025-10-17,5311,0,
LN1166,2025-11-16,6713,6713,2025-11-21
LN1167,2023-01-01,4129,0,
LN1167,2023-01-31,3768,0,
LN1167,2023-03-02,5082,5082,2023-03-02
LN1167,2023-04-01,4316,4316,2023-04-06
LN1167,2023-05-01,3814,3814,2023-05-02
LN1167,2023-05-31,4243,4243,2023-05-31
LN1167,2023-06-30,2086,2086,2023-07-05
LN1167,2023-07-30,6145,6145,2023-07-30
LN1167,2023-08-29,4384,0,
LN1167,2023-09-28,6643,0,
LN1167,2023-10-28,7387,7387,2023-10-28
LN1167,2023-11-27,5333,0,
LN1167,2023-12-27,3000,3000,2023-12-28
LN1167,2024-01-26,4336,4336,2024-01-31
LN1167,2024-02-25,6328,6328,2024-03-01
LN1167,2024-03-26,5857,5857,2024-03-26
LN1167,2024-04-25,4300,0,
LN1167,2024-05-25,6559,6559,2024-05-26
LN1167,2024-06-24,6248,6248,2024-06-25
LN1167,2024-07-24,2341,2341,2024-07-25
LN1167,2024-08-23,2835,2835,2024-08-23
LN1167,2024-09-22,2751,2751,2024-09-23
LN1167,2024-10-22,5738,5738,2024-10-27
LN1167,2024-11-21,7855,0,
LN1168,2023-01-01,7221,7221,2023-01-06
LN1168,2023-01-31,2887,2887,2023-02-05
LN1168,2023-03-02,1856,1856,2023-03-03
LN1168,2023-04-01,3010,3010,2023-04-06
LN1168,2023-05-01,5012,5012,2023-05-06
LN1168,2023-05-31,2988,0,
LN1168,2023-06-30,7604,7604,2023-07-05
LN1168,2023-07-30,7588,0,
LN1168,2023-08-29,7306,7306,2023-08-29
LN1168,2023-09-28,3576,3576,2023-09-28
LN1168,2023-10-28,2290,2290,2023-11-02
LN1168,2023-11-27,6941,6941,2023-11-28
LN1168,2023-12-27,2916,0,
LN1168,2024-01-26,6772,0,
LN1168,2024-02-25,1884,1884,2024-03-01
LN1168,2024-03-26,3354,3354,2024-03-27
LN1168,2024-04-25,2155,2155,2024-04-25
LN1168,2024-05-25,7151,7151,2024-05-25
LN1168,2024-06-24,4783,0,
LN1168,2024-07-24,1978,0,
LN1168,2024-08-23,3835,3835,2024-08-28
LN1168,2024-09-22,1847,1847,2024-09-22
LN1168,2024-10-22,7354,0,
LN1168,2024-11-21,6725,6725,2024-11-21
LN1168,2024-12-21,7199,7199,2024-12-21
LN1168,2025-01-20,1555,1555,2025-01-20
LN1168,2025-02-19,6159,0,
LN1168,2025-03-21,2142,0,
LN1168,2025-04-20,3941,0,
LN1168,2025-05-20,3423,3423,2025-05-25
LN1168,2025-06-19,4569,0,
LN1168,2025-07-19,2707,0,
LN1168,2025-08-18,5767,0,
LN1168,2025-09-17,4673,0,
LN1168,2025-10-17,3006,3006,2025-10-22
LN1168,2025-11-16,6404,0,
LN1169,2023-01-01,7393,7393,2023-01-01
LN1169,2023-01-31,1818,0,
LN1169,2023-03-02,5334,5334,2023-03-03
LN1169,2023-04-01,6680,6680,2023-04-02
LN1169,2023-05-01,6489,0,
LN1169,2023-05-31,5900,0,
LN1169,2023-06-30,2640,2640,2023-07-01
LN1169,2023-07-30,1769,0,
LN1169,2023-08-29,5385,5385,2023-09-03
LN1169,2023-09-28,3090,3090,2023-10-03
LN1169,2023-10-28,4267,4267,2023-11-02
LN1169,2023-11-27,6629,0,
LN1169,2023-12-27,2596,0,
LN1169,2024-01-26,1924,0,
LN1169,2024-02-25,3007,3007,2024-02-25
LN1169,2024-03-26,6220,0,
LN1169,2024-04-25,1953,0,
LN1169,2024-05-25,2661,2661,2024-05-25
LN1169,2024-06-24,2493,0,
LN1169,2024-07-24,1997,1997,2024-07-29
LN1169,2024-08-23,2831,2831,2024-08-23
LN1169,2024-09-22,5312,0,
LN1169,2024-10-22,2189,0,
LN1169,2024-11-21,6373,6373,2024-11-26
LN1170,2023-01-01,7064,0,
LN1170,2023-01-31,6254,6254,2023-01-31
LN1170,2023-03-02,2963,2963,2023-03-02
LN1170,2023-04-01,6219,6219,2023-04-02
LN1170,2023-05-01,6211,6211,2023-05-01
LN1170,2023-05-31,7203,7203,2023-06-01
LN1170,2023-06-30,5185,5185,2023-07-05
LN1170,2023-07-30,5961,0,
LN1170,2023-08-29,2497,2497,2023-08-29
LN1170,2023-09-28,7898,7898,2023-10-03
LN1170,2023-10-28,1520,0,
LN1170,2023-11-27,3551,3551,2023-12-02
LN1170,2023-12-27,5423,5423,2024-01-01
LN1170,2024-01-26,5220,0,
LN1170,2024-02-25,2836,2836,2024-02-25
LN1170,2024-03-26,6501,0,
LN1170,2024-04-25,6629,6629,2024-04-26
LN1170,2024-05-25,1711,1711,2024-05-25
LN1170,2024-06-24,3945,3945,2024-06-29
LN1170,2024-07-24,3225,3225,2024-07-25
LN1170,2024-08-23,4508,0,
LN1170,2024-09-22,7022,0,
LN1170,2024-10-22,3247,3247,2024-10-23
LN1170,2024-11-21,5748,0,
LN1170,2024-12-21,5929,5929,2024-12-21
LN1170,2025-01-20,7835,0,
LN1170,2025-02-19,4247,4247,2025-02-19
LN1170,2025-03-21,5718,0,
LN1170,2025-04-20,7667,7667,2025-04-21
LN1170,2025-05-20,2827,0,
LN1170,2025-06-19,6019,6019,2025-06-19
LN1170,2025-07-19,7743,7743,2025-07-19
LN1170,2025-08-18,1939,1939,2025-08-19
LN1170,2025-09-17,1731,1731,2025-09-22
LN1170,2025-10-17,6679,6679,2025-10-18
LN1170,2025-11-16,5700,5700,2025-11-16
LN1171,2023-01-01,2679,2679,2023-01-06
LN1171,2023-01-31,2518,2518,2023-02-05
LN1171,2023-03-02,6265,6265,2023-03-07
LN1171,2023-04-01,5057,0,
LN1171,2023-05-01,5020,5020,2023-05-01
LN1171,2023-05-31,2455,2455,2023-06-01
LN1171,2023-06-30,3905,3905,2023-07-01
LN1171,2023-07-30,4087,0,
LN1171,2023-08-29,4727,0,
LN1171,2023-09-28,2809,2809,2023-09-29
LN1171,2023-10-28,4184,4184,2023-10-28
LN1171,2023-11-27,4607,0,
LN1172,2023-01-01,7249,7249,2023-01-06
LN1172,2023-01-31,4893,4893,2023-02-05
LN1172,2023-03-02,1549,0,
LN1172,2023-04-01,4922,4922,2023-04-01
LN1172,2023-05-01,7548,0,
LN1172,2023-05-31,2951,0,
LN1172,2023-06-30,4922,4922,2023-07-05
LN1172,2023-07-30,5105,5105,2023-08-04
LN1172,2023-08-29,3385,3385,2023-08-30
LN1172,2023-09-28,5565,5565,2023-09-28
LN1172,2023-10-28,6998,6998,2023-10-28
LN1172,2023-11-27,2446,0,
LN1173,2023-01-01,1558,1558,2023-01-02
LN1173,2023-01-31,4693,4693,2023-01-31
LN1173,2023-03-02,3185,3185,2023-03-07
LN1173,2023-04-01,7962,0,
LN1173,2023-05-01,3477,0,
LN1173,2023-05-31,7222,0,
LN1173,2023-06-30,1548,0,
LN1173,2023-07-30,5678,5678,2023-08-04
LN1173,2023-08-29,4376,0,
LN1173,2023-09-28,7785,0,
LN1173,2023-10-28,6777,0,
LN1173,2023-11-27,1653,0,
LN1173,2023-12-27,2227,0,
LN1173,2024-01-26,2367,2367,2024-01-26
LN1173,2024-02-25,1717,1717,2024-02-25
LN1173,2024-03-26,5298,0,
LN1173,2024-04-25,3938,0,
LN1173,2024-05-25,5241,0,
LN1173,2024-06-24,7503,7503,2024-06-24
LN1173,2024-07-24,5808,5808,2024-07-29
LN1173,2024-08-23,3954,0,
LN1173,2024-09-22,7776,0,
LN1173,2024-10-22,5801,0,
LN1173,2024-11-21,3743,3743,2024-11-21
LN1173,2024-12-21,4057,4057,2024-12-22
LN1173,2025-01-20,5364,5364,2025-01-25
LN1173,2025-02-19,4692,0,
LN1173,2025-03-21,3201,0,
LN1173,2025-04-20,6657,6657,2025-04-25
LN1173,2025-05-20,3326,3326,2025-05-21
LN1173,2025-06-19,7795,0,
LN1173,2025-07-19,4338,4338,2025-07-19
LN1173,2025-08-18,4170,4170,2025-08-23
LN1173,2025-09-17,5500,0,
LN1173,2025-10-17,5657,0,
LN1173,2025-11-16,5999,0,
LN1174,2023-01-01,4181,0,
LN1174,2023-01-31,4790,4790,2023-02-05
LN1174,2023-03-02,6434,0,
LN1174,2023-04-01,5903,5903,2023-04-02
LN1174,2023-05-01,4843,4843,2023-05-01
LN1174,2023-05-31,6298,6298,2023-06-05
LN1174,2023-06-30,1670,1670,2023-06-30
LN1174,2023-07-30,2584,2584,2023-07-30
LN1174,2023-08-29,3896,3896,2023-09-03
LN1174,2023-09-28,2603,0,
LN1174,2023-10-28,4199,4199,2023-10-28
LN1174,2023-11-27,5385,5385,2023-12-02
LN1174,2023-12-27,1987,0,
LN1174,2024-01-26,6343,6343,2024-01-27
LN1174,2024-02-25,4421,4421,2024-02-26
LN1174,2024-03-26,7586,7586,2024-03-31
LN1174,2024-04-25,1751,0,
LN1174,2024-05-25,5780,5780,2024-05-26
LN1174,2024-06-24,5109,0,
LN1174,2024-07-24,7765,7765,2024-07-24
LN1174,2024-08-23,4631,0,
LN1174,2024-09-22,3769,3769,2024-09-22
LN1174,2024-10-22,4976,0,
LN1174,2024-11-21,5291,0,
LN1175,2023-01-01,4672,4672,2023-01-01
LN1175,2023-01-31,7957,0,
LN1175,2023-03-02,6665,6665,2023-03-03
LN1175,2023-04-01,2523,0,
LN1175,2023-05-01,6750,6750,2023-05-01
LN1175,2023-05-31,4176,4176,2023-06-01
LN1175,2023-06-30,5354,0,
LN1175,2023-07-30,7318,7318,2023-07-31
LN1175,2023-08-29,4695,4695,2023-09-03
LN1175,2023-09-28,2277,2277,2023-09-29
LN1175,2023-10-28,7486,7486,2023-10-28
LN1175,2023-11-27,2386,2386,2023-11-27
LN1175,2023-12-27,5139,0,
LN1175,2024-01-26,4408,4408,2024-01-31
LN1175,2024-02-25,4654,4654,2024-02-26
LN1175,2024-03-26,3071,3071,2024-03-26
LN1175,2024-04-25,3542,0,
LN1175,2024-05-25,3767,0,
LN1175,2024-06-24,5511,0,
LN1175,2024-07-24,4043,4043,2024-07-29
LN1175,2024-08-23,5189,0,
LN1175,2024-09-22,1660,1660,2024-09-23
LN1175,2024-10-22,3095,3095,2024-10-22
LN1175,2024-11-21,2604,2604,2024-11-21
LN1175,2024-12-21,4546,4546,2024-12-26
LN1175,2025-01-20,5778,5778,2025-01-25
LN1175,2025-02-19,4805,0,
LN1175,2025-03-21,3764,0,
LN1175,2025-04-20,6902,6902,2025-04-20
LN1175,2025-05-20,7494,0,
LN1175,2025-06-19,2289,0,
LN1175,2025-07-19,2312,0,
LN1175,2025-08-18,2963,2963,2025-08-19
LN1175,2025-09-17,5047,0,
LN1175,2025-10-17,5561,0,
LN1175,2025-11-16,7382,7382,2025-11-16
LN1176,2023-01-01,4450,0,
LN1176,2023-01-31,6489,0,
LN1176,2023-03-02,4550,0,
LN1176,2023-04-01,3393,3393,2023-04-02
LN1176,2023-05-01,7816,7816,2023-05-01
LN1176,2023-05-31,7398,7398,2023-06-01
LN1176,2023-06-30,4614,4614,2023-06-30
LN1176,2023-07-30,6544,0,
LN1176,2023-08-29,4292,4292,2023-09-03
LN1176,2023-09-28,1680,1680,2023-09-29
LN1176,2023-10-28,3573,3573,2023-11-02
LN1176,2023-11-27,6085,0,
LN1177,2023-01-01,4308,4308,2023-01-06
LN1177,2023-01-31,4871,4871,2023-02-05
LN1177,2023-03-02,3255,3255,2023-03-02
LN1177,2023-04-01,4896,4896,2023-04-01
LN1177,2023-05-01,4025,4025,2023-05-01
LN1177,2023-05-31,5073,0,
LN1177,2023-06-30,3360,3360,2023-06-30
LN1177,2023-07-30,4041,0,
LN1177,2023-08-29,5261,5261,2023-08-29
LN1177,2023-09-28,1587,1587,2023-09-29
LN1177,2023-10-28,2883,2883,2023-11-02
LN1177,2023-11-27,6207,6207,2023-12-02
LN1177,2023-12-27,5389,5389,2024-01-01
LN1177,2024-01-26,2217,2217,2024-01-26
LN1177,2024-02-25,4896,4896,2024-02-25
LN1177,2024-03-26,4556,4556,2024-03-31
LN1177,2024-04-25,7191,7191,2024-04-25
LN1177,2024-05-25,4856,4856,2024-05-30
LN1177,2024-06-24,6781,6781,2024-06-24
LN1177,2024-07-24,3313,3313,2024-07-25
LN1177,2024-08-23,3284,3284,2024-08-28
LN1177,2024-09-22,3980,3980,2024-09-27
LN1177,2024-10-22,7780,7780,2024-10-23
LN1177,2024-11-21,6127,6127,2024-11-22
LN1178,2023-01-01,6139,6139,2023-01-02
LN1178,2023-01-31,3051,3051,2023-02-05
LN1178,2023-03-02,4598,0,
LN1178,2023-04-01,5253,5253,2023-04-02
LN1178,2023-05-01,6036,6036,2023-05-02
LN1178,2023-05-31,4468,4468,2023-05-31
LN1178,2023-06-30,3546,0,
LN1178,2023-07-30,5243,0,
LN1178,2023-08-29,2942,2942,2023-08-30
LN1178,2023-09-28,3630,0,
LN1178,2023-10-28,6482,0,
LN1178,2023-11-27,3792,0,
LN1178,2023-12-27,2102,2102,2023-12-28
LN1178,2024-01-26,7780,0,
LN1178,2024-02-25,5944,5944,2024-03-01
LN1178,2024-03-26,3316,0,
LN1178,2024-04-25,3489,3489,2024-04-30
LN1178,2024-05-25,5687,5687,2024-05-26
LN1178,2024-06-24,6802,0,
LN1178,2024-07-24,6764,6764,2024-07-24
LN1178,2024-08-23,1567,1567,2024-08-28
LN1178,2024-09-22,5379,5379,2024-09-22
LN1178,2024-10-22,3782,0,
LN1178,2024-11-21,4416,4416,2024-11-22
LN1178,2024-12-21,7190,7190,2024-12-26
LN1178,2025-01-20,2084,2084,2025-01-20
LN1178,2025-02-19,4673,4673,2025-02-20
LN1178,2025-03-21,1853,1853,2025-03-22
LN1178,2025-04-20,6338,6338,2025-04-20
LN1178,2025-05-20,3669,3669,2025-05-25
LN1178,2025-06-19,4983,4983,2025-06-20
LN1178,2025-07-19,7125,7125,2025-07-19
LN1178,2025-08-18,7555,7555,2025-08-18
LN1178,2025-09-17,2469,2469,2025-09-17
LN1178,2025-10-17,4097,0,
LN1178,2025-11-16,6950,0,
LN1179,2023-01-01,4960,4960,2023-01-06
LN1179,2023-01-31,3645,3645,2023-02-01
LN1179,2023-03-02,3398,0,
LN1179,2023-04-01,4758,0,
LN1179,2023-05-01,4679,4679,2023-05-06
LN1179,2023-05-31,4545,0,
LN1179,2023-06-30,1647,1647,2023-06-30
LN1179,2023-07-30,6324,6324,2023-07-30
LN1179,2023-08-29,7540,7540,2023-09-03
LN1179,2023-09-28,6040,0,
LN1179,2023-10-28,4808,0,
LN1179,2023-11-27,5152,0,
LN1179,2023-12-27,4424,4424,2024-01-01
LN1179,2024-01-26,7457,0,
LN1179,2024-02-25,2779,2779,2024-03-01
LN1179,2024-03-26,7221,0,
LN1179,2024-04-25,3706,0,
LN1179,2024-05-25,7487,7487,2024-05-25
LN1179,2024-06-24,6691,6691,2024-06-29
LN1179,2024-07-24,4653,4653,2024-07-29
LN1179,2024-08-23,7546,7546,2024-08-24
LN1179,2024-09-22,4222,4222,2024-09-23
LN1179,2024-10-22,2320,2320,2024-10-22
LN1179,2024-11-21,7326,0,
LN1179,2024-12-21,6452,6452,2024-12-22
LN1179,2025-01-20,5712,0,
LN1179,2025-02-19,5483,0,
LN1179,2025-03-21,4448,4448,2025-03-26
LN1179,2025-04-20,5607,5607,2025-04-21
LN1179,2025-05-20,5898,0,
LN1179,2025-06-19,1643,1643,2025-06-24
LN1179,2025-07-19,3179,0,
LN1179,2025-08-18,3739,0,
LN1179,2025-09-17,1556,1556,2025-09-18
LN1179,2025-10-17,3463,3463,2025-10-17
LN1179,2025-11-16,2323,2323,2025-11-21
LN1180,2023-01-01,1559,1559,2023-01-01
LN1180,2023-01-31,3428,0,
LN1180,2023-03-02,4569,0,
LN1180,2023-04-01,4093,4093,2023-04-06
LN1180,2023-05-01,4260,4260,2023-05-06
LN1180,2023-05-31,3486,3486,2023-05-31
LN1180,2023-06-30,6441,0,
LN1180,2023-07-30,5550,5550,2023-08-04
LN1180,2023-08-29,4394,4394,2023-08-29
LN1180,2023-09-28,5264,5264,2023-10-03
LN1180,2023-10-28,2760,2760,2023-10-28
LN1180,2023-11-27,3598,3598,2023-11-28
LN1180,2023-12-27,1560,1560,2023-12-27
LN1180,2024-01-26,6612,0,
LN1180,2024-02-25,2021,0,
LN1180,2024-03-26,4122,4122,2024-03-31
LN1180,2024-04-25,6554,0,
LN1180,2024-05-25,4374,4374,2024-05-30
LN1180,2024-06-24,3998,3998,2024-06-24
LN1180,2024-07-24,7270,7270,2024-07-24
LN1180,2024-08-23,2635,2635,2024-08-24
LN1180,2024-09-22,7819,0,
LN1180,2024-10-22,2268,0,
LN1180,2024-11-21,1744,1744,2024-11-22
LN1180,2024-12-21,7817,7817,2024-12-21
LN1180,2025-01-20,3579,3579,2025-01-25
LN1180,2025-02-19,3725,0,
LN1180,2025-03-21,1883,0,
LN1180,2025-04-20,1885,0,
LN1180,2025-05-20,7680,0,
LN1180,2025-06-19,5358,0,
LN1180,2025-07-19,2020,0,
LN1180,2025-08-18,3869,0,
LN1180,2025-09-17,6954,6954,2025-09-22
LN1180,2025-10-17,6026,0,
LN1180,2025-11-16,5696,5696,2025-11-16
LN1181,2023-01-01,7743,7743,2023-01-02
LN1181,2023-01-31,3208,3208,2023-02-01
LN1181,2023-03-02,6331,0,
LN1181,2023-04-01,4456,0,
LN1181,2023-05-01,5634,0,
LN1181,2023-05-31,6538,6538,2023-06-05
LN1181,2023-06-30,7004,0,
LN1181,2023-07-30,7135,7135,2023-07-30
LN1181,2023-08-29,1732,0,
LN1181,2023-09-28,4714,4714,2023-09-29
LN1181,2023-10-28,1642,1642,2023-10-29
LN1181,2023-11-27,1930,0,
LN1181,2023-12-27,6377,6377,2023-12-27
LN1181,2024-01-26,2736,2736,2024-01-26
LN1181,2024-02-25,7227,0,
LN1181,2024-03-26,6173,6173,2024-03-31
LN1181,2024-04-25,7718,0,
LN1181,2024-05-25,4708,4708,2024-05-25
LN1181,2024-06-24,3212,3212,2024-06-24
LN1181,2024-07-24,2470,2470,2024-07-29
LN1181,2024-08-23,6088,6088,2024-08-24
LN1181,2024-09-22,7469,7469,2024-09-22
LN1181,2024-10-22,4759,0,
LN1181,2024-11-21,4576,0,
LN1181,2024-12-21,2822,2822,2024-12-22
LN1181,2025-01-20,4788,0,
LN1181,2025-02-19,6818,6818,2025-02-20
LN1181,2025-03-21,6300,0,
LN1181,2025-04-20,4855,4855,2025-04-20
LN1181,2025-05-20,2111,0,
LN1181,2025-06-19,3416,0,
LN1181,2025-07-19,1997,1997,2025-07-24
LN1181,2025-08-18,7272,0,
LN1181,2025-09-17,6185,0,
LN1181,2025-10-17,5577,5577,2025-10-18
LN1181,2025-11-16,3908,0,
LN1182,2023-01-01,3008,0,
LN1182,2023-01-31,6350,6350,2023-02-05
LN1182,2023-03-02,3948,0,
LN1182,2023-04-01,5155,5155,2023-04-02
LN1182,2023-05-01,3228,0,
LN1182,2023-05-31,5484,5484,2023-06-01
LN1182,2023-06-30,2777,0,
LN1182,2023-07-30,3716,0,
LN1182,2023-08-29,7781,0,
LN1182,2023-09-28,5589,0,
LN1182,2023-10-28,5653,5653,2023-10-29
LN1182,2023-11-27,2394,2394,2023-11-28
LN1182,2023-12-27,3873,3873,2024-01-01
LN1182,2024-01-26,7459,0,
LN1182,2024-02-25,5662,5662,2024-03-01
LN1182,2024-03-26,3671,0,
LN1182,2024-04-25,5668,5668,2024-04-25
LN1182,2024-05-25,5478,5478,2024-05-26
LN1182,2024-06-24,1868,0,
LN1182,2024-07-24,7185,7185,2024-07-25
LN1182,2024-08-23,7852,0,
LN1182,2024-09-22,7610,7610,2024-09-22
LN1182,2024-10-22,2511,0,
LN1182,2024-11-21,7318,0,
LN1183,2023-01-01,2616,0,
LN1183,2023-01-31,3876,3876,2023-02-05
LN1183,2023-03-02,4903,0,
